,instance_id,input.text,references,predicted_text_0,stats.exact_match_0,predicted_text_1,stats.exact_match_1,predicted_text_2,stats.exact_match_2,predicted_text_3,stats.exact_match_3,predicted_text_4,stats.exact_match_4,predicted_text_5,stats.exact_match_5,predicted_text_6,stats.exact_match_6,predicted_text_7,stats.exact_match_7,predicted_text_8,stats.exact_match_8,predicted_text_9,stats.exact_match_9,predicted_text_10,stats.exact_match_10,predicted_text_11,stats.exact_match_11,predicted_text_12,stats.exact_match_12,predicted_text_13,stats.exact_match_13,predicted_text_14,stats.exact_match_14,predicted_text_15,stats.exact_match_15,predicted_text_16,stats.exact_match_16,predicted_text_17,stats.exact_match_17,predicted_text_18,stats.exact_match_18,predicted_text_19,stats.exact_match_19,predicted_text_20,stats.exact_match_20,predicted_text_21,stats.exact_match_21,predicted_text_22,stats.exact_match_22,predicted_text_23,stats.exact_match_23,predicted_text_24,stats.exact_match_24,predicted_text_25,stats.exact_match_25,predicted_text_26,stats.exact_match_26,predicted_text_27,stats.exact_match_27,predicted_text_28,stats.exact_match_28,predicted_text_29,stats.exact_match_29,std,agreement_level
254,id5211,A moth leaving it's cocoon is the final step in a,life cycleSALILSPLITCHECKtransformation (correct)SALILSPLITCHECKrecycling processSALILSPLITCHECKchemical reaction, A,0.0, A,0.0,A,0.0, A,0.0, C,0.0, B,1.0, B,1.0,B,1.0,A,0.0,B,1.0,A,0.0,A,0.0,A,0.0, A,0.0, A,0.0, B,1.0, B,1.0,A,0.0, B,1.0, B,1.0, A,0.0,B,1.0,A,0.0,B,1.0, B,1.0,A,0.0, D,0.0, B,1.0,A,0.0,A,0.0,0.4982728791224399,Low
397,id5354,The spring season brings,Bees (correct)SALILSPLITCHECKSnowSALILSPLITCHECKMore OxygenSALILSPLITCHECKDust, C,0.0, C,0.0,C,0.0, C,0.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,C,0.0, C,0.0, C,0.0, B,0.0, A,1.0,A,1.0, B,0.0, C,0.0, C,0.0,A,1.0,C,0.0,A,1.0, B,0.0,C,0.0, C,0.0, C,0.0,A,1.0,C,0.0,0.4982728791224399,Low
73,id5030,The amount of friction and the speed of an object have what kind of relationship?,inverse (correct)SALILSPLITCHECKreverseSALILSPLITCHECKdirectSALILSPLITCHECKequal, A,1.0, C,0.0,A,1.0, C,0.0, C,0.0, A,1.0, A,1.0,C,0.0,A,1.0,C,0.0,A,1.0,A,1.0,C,0.0, C,0.0, A,1.0, B,0.0, A,1.0,A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,C,0.0,A,1.0, B,0.0,A,1.0, B,0.0, A,1.0,A,1.0,A,1.0,0.4982728791224399,Low
400,id5357,Animals died after the removal of a,bush (correct)SALILSPLITCHECKstreetSALILSPLITCHECKhouseSALILSPLITCHECKcity, A,1.0, B,0.0,A,1.0, D,0.0, D,0.0, D,0.0, A,1.0,A,1.0,B,0.0,A,1.0,A,1.0,D,0.0,A,1.0, D,0.0, D,0.0, B,0.0, A,1.0,D,0.0, C,0.0, D,0.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,B,0.0, B,0.0, C,0.0,D,0.0,D,0.0,0.4982728791224399,Low
355,id5312,If I want to avoid being dinner for some type of frog what should I reincarnate as?,Scorpion (correct)SALILSPLITCHECKHouse FlySALILSPLITCHECKCricketSALILSPLITCHECKMoth, A,1.0, A,1.0,A,1.0, C,0.0, C,0.0, D,0.0, A,1.0,A,1.0,B,0.0,C,0.0,A,1.0,B,0.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,A,1.0, A,1.0, A,1.0, C,0.0,A,1.0,A,1.0,A,1.0, B,0.0,D,0.0, D,0.0, B,0.0,A,1.0,A,1.0,0.4982728791224399,Low
332,id5289,The heart is an example of,a part of the nervous systemSALILSPLITCHECKan organ that filters toxinsSALILSPLITCHECKa self-healing protector from germsSALILSPLITCHECKsomething protected by the skeletal system (correct), B,0.0, B,0.0,D,1.0, D,1.0, C,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,B,0.0,A,0.0,D,1.0, D,1.0, A,0.0, A,0.0, D,1.0,D,1.0, D,1.0, B,0.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,A,0.0, B,0.0, B,0.0,D,1.0,D,1.0,0.4982728791224399,Low
412,id5369,Which animal has live births?,poodle (correct)SALILSPLITCHECKhummingbirdSALILSPLITCHECKcrocodileSALILSPLITCHECKtrout, A,1.0, C,0.0,C,0.0, B,0.0, C,0.0, B,0.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,C,0.0,A,1.0, A,1.0, B,0.0, B,0.0, A,1.0,A,1.0, D,0.0, B,0.0, C,0.0,C,0.0,A,1.0,A,1.0, B,0.0,B,0.0, C,0.0, C,0.0,A,1.0,B,0.0,0.4982728791224399,Low
443,id5400,Camouflage can be used by animals for hunting,waterSALILSPLITCHECKtreesSALILSPLITCHECKairSALILSPLITCHECKmeals (correct), B,0.0, B,0.0,B,0.0, B,0.0, D,1.0, D,1.0, D,1.0,D,1.0,B,0.0,B,0.0,D,1.0,B,0.0,D,1.0, D,1.0, D,1.0, C,0.0, D,1.0,D,1.0, B,0.0, D,1.0, B,0.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, D,1.0, D,1.0,D,1.0,B,0.0,0.49827287912243995,Low
90,id5047,What is a more comfortable color to have for your automobile upholstery if living in a desert?,ecru (correct)SALILSPLITCHECKredSALILSPLITCHECKblackSALILSPLITCHECKnavy, A,1.0, A,1.0,A,1.0, C,0.0, B,0.0, B,0.0, A,1.0,A,1.0,B,0.0,A,1.0,A,1.0,B,0.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,A,1.0, B,0.0, A,1.0, C,0.0,A,1.0,A,1.0,A,1.0, B,0.0,B,0.0, D,0.0, C,0.0,A,1.0,A,1.0,0.49827287912243995,Low
114,id5071,What may have been formed by a volcano?,Mt. McKinley (correct)SALILSPLITCHECKLake PontchartrainSALILSPLITCHECKThe great lakesSALILSPLITCHECKNiagara Falls, A,1.0, A,1.0,A,1.0, D,0.0, C,0.0, A,1.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,D,0.0,A,1.0, A,1.0, D,0.0, B,0.0, A,1.0,A,1.0, A,1.0, D,0.0, D,0.0,A,1.0,A,1.0,A,1.0, B,0.0,C,0.0, A,1.0, C,0.0,B,0.0,A,1.0,0.49827287912243995,Low
458,id5415,Wind can cause,leaves to remain on branchesSALILSPLITCHECKtrees to stand perfectly stillSALILSPLITCHECKdunes at the beach to be depleted (correct)SALILSPLITCHECKstill waters on the ocean, C,1.0, C,1.0,C,1.0, D,0.0, C,1.0, C,1.0, C,1.0,C,1.0,A,0.0,A,0.0,C,1.0,C,1.0,A,0.0, C,1.0, C,1.0, B,0.0, C,1.0,A,0.0, D,0.0, A,0.0, D,0.0,C,1.0,A,0.0,C,1.0, B,0.0,C,1.0, B,0.0, C,1.0,C,1.0,C,1.0,0.49827287912243995,Low
366,id5323,What is an example of the digestive system digesting food for the body?,a man eating nachos then getting food poisoningSALILSPLITCHECKa baby drinking formula then needing a diaper change (correct)SALILSPLITCHECKa cat eating food then throwing it upSALILSPLITCHECKa horse licking a salt lick, B,1.0, B,1.0,A,0.0, D,0.0, D,0.0, B,1.0, B,1.0,B,1.0,D,0.0,B,1.0,B,1.0,D,0.0,A,0.0, B,1.0, B,1.0, B,1.0, B,1.0,D,0.0, D,0.0, B,1.0, C,0.0,B,1.0,A,0.0,B,1.0, B,1.0,C,0.0, A,0.0, B,1.0,B,1.0,B,1.0,0.49827287912243995,Low
298,id5255,A Punnett square can be used to calculate the chance of a trait being passed to someone's,motherSALILSPLITCHECKgrandfatherSALILSPLITCHECKdaughter (correct)SALILSPLITCHECKfather, C,1.0, C,1.0,C,1.0, D,0.0, D,0.0, D,0.0, C,1.0,C,1.0,B,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0,C,1.0, D,0.0, C,1.0, D,0.0,C,1.0,C,1.0,C,1.0, B,0.0,D,0.0, B,0.0, D,0.0,D,0.0,C,1.0,0.49827287912243995,Low
60,id5017,Birds carrying away fruit helps the tree,growSALILSPLITCHECKfertilizeSALILSPLITCHECKreproduce (correct)SALILSPLITCHECKconquer, C,1.0, C,1.0,C,1.0, B,0.0, B,0.0, C,1.0, C,1.0,C,1.0,A,0.0,C,1.0,C,1.0,A,0.0,C,1.0, C,1.0, C,1.0, A,0.0, C,1.0,C,1.0, A,0.0, C,1.0, A,0.0,C,1.0,C,1.0,C,1.0, B,0.0,B,0.0, D,0.0, A,0.0,C,1.0,A,0.0,0.49827287912243995,Low
79,id5036,If bacon is left too long on a hot stove top,it will be cooked perfectlySALILSPLITCHECKit will be bacteria ladenSALILSPLITCHECKit will become blackened (correct)SALILSPLITCHECKit will be left raw, C,1.0, C,1.0,C,1.0, C,1.0, B,0.0, C,1.0, C,1.0,C,1.0,B,0.0,C,1.0,C,1.0,B,0.0,C,1.0, C,1.0, B,0.0, D,0.0, C,1.0,B,0.0, A,0.0, C,1.0, B,0.0,C,1.0,C,1.0,C,1.0, B,0.0,B,0.0, A,0.0, C,1.0,C,1.0,B,0.0,0.49827287912243995,Low
384,id5341,Runoff happens because of,birdsSALILSPLITCHECKcattailsSALILSPLITCHECKpeople (correct)SALILSPLITCHECKfish, B,0.0, C,1.0,C,1.0, D,0.0, C,1.0, C,1.0, C,1.0,C,1.0,B,0.0,C,1.0,B,0.0,C,1.0,D,0.0, C,1.0, C,1.0, B,0.0, C,1.0,A,0.0, A,0.0, C,1.0, C,1.0,C,1.0,D,0.0,Run,0.0, B,0.0,C,1.0, B,0.0, C,1.0,C,1.0,C,1.0,0.49827287912243995,Low
8,id4965,The summer solstice in the northern hemisphere is four months before,MaySALILSPLITCHECKJulySALILSPLITCHECKAprilSALILSPLITCHECKOctober (correct), B,0.0, D,1.0,B,0.0, B,0.0, C,0.0, B,0.0, D,1.0,D,1.0,B,0.0,C,0.0,D,1.0,B,0.0,D,1.0, D,1.0, B,0.0, B,0.0, D,1.0,D,1.0, A,0.0, B,0.0, B,0.0,D,1.0,D,1.0,D,1.0, B,0.0,B,0.0, D,1.0, B,0.0,D,1.0,B,0.0,0.5040069329937308,Low
331,id5288,When heat is added to something,contaminates may be destroyed (correct)SALILSPLITCHECKbacterial can grow more rapidlySALILSPLITCHECKviruses may be picked upSALILSPLITCHECKthe thing loses energy, B,0.0, A,1.0,D,0.0, D,0.0, D,0.0, D,0.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,D,0.0,A,1.0, B,0.0, B,0.0, A,1.0, A,1.0,A,1.0, B,0.0, D,0.0, D,0.0,A,1.0,A,1.0,A,1.0, B,0.0,D,0.0, D,0.0, D,0.0,A,1.0,D,0.0,0.5040069329937308,Low
190,id5147,Sources of spices have,crystalsSALILSPLITCHECKfeathersSALILSPLITCHECKcell walls (correct)SALILSPLITCHECKcraters, B,0.0, C,1.0,C,1.0, D,0.0, C,1.0, B,0.0, C,1.0,C,1.0,D,0.0,B,0.0,B,0.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,A,0.0, C,1.0, B,0.0, C,1.0,A,0.0,C,1.0,C,1.0, B,0.0,D,0.0, B,0.0, C,1.0,A,0.0,C,1.0,0.5040069329937308,Low
285,id5242,What can cause people to crash their car?,Seeing a solar eclipse (correct)SALILSPLITCHECKUsing their turn signalsSALILSPLITCHECKDriving the speed limitSALILSPLITCHECKKeeping their eyes on the road, D,0.0, A,1.0,A,1.0, D,0.0, D,0.0, D,0.0, A,1.0,A,1.0,D,0.0,D,0.0,A,1.0,D,0.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,D,0.0, A,1.0, D,0.0, D,0.0,A,1.0,A,1.0,None,0.0, B,0.0,B,0.0, C,0.0, D,0.0,A,1.0,D,0.0,0.5040069329937308,Low
121,id5078,A toaster converts electrical energy into heat energy for toasting much like,a campfire toasts breadSALILSPLITCHECKa microwave heats soupSALILSPLITCHECKa fire burns paperSALILSPLITCHECKa small oven works (correct), B,0.0, D,1.0,B,0.0, A,0.0, D,1.0, B,0.0, D,1.0,D,1.0,B,0.0,D,1.0,D,1.0,B,0.0,D,1.0, B,0.0, B,0.0, A,0.0, D,1.0,D,1.0, B,0.0, A,0.0, D,1.0,D,1.0,A,0.0,D,1.0, B,0.0,D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,0.5040069329937308,Low
54,id5011,A girl and her mom have the same,date of birthSALILSPLITCHECKshirtSALILSPLITCHECKnumber of toenails (correct)SALILSPLITCHECKhair length, A,0.0, C,1.0,A,0.0, A,0.0, A,0.0, A,0.0, C,1.0,C,1.0,A,0.0,C,1.0,C,1.0,A,0.0,C,1.0, C,1.0, C,1.0, A,0.0, C,1.0,A,0.0, B,0.0, A,0.0, D,0.0,A,0.0,C,1.0,C,1.0, B,0.0,A,0.0, C,1.0, D,0.0,C,1.0,A,0.0,0.5040069329937308,Low
485,id5442,Which item has a higher altitude?,Tile FloorSALILSPLITCHECKCarsSALILSPLITCHECKA 6'' Man (correct)SALILSPLITCHECKA Picture Book, B,0.0, C,1.0,C,1.0, D,0.0, C,1.0, B,0.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,D,0.0,C,1.0, B,0.0, A,0.0, D,0.0, C,1.0,C,1.0, A,0.0, B,0.0, C,1.0,B,0.0,C,1.0,C,1.0, A,0.0,D,0.0, C,1.0, C,1.0,C,1.0,C,1.0,0.5040069329937308,Low
341,id5298,What are the feet of Dendrocygna autumnalis designed for?,catching preySALILSPLITCHECKaquatic speed (correct)SALILSPLITCHECKflyingSALILSPLITCHECKwalking, B,1.0, B,1.0,B,1.0, D,0.0, D,0.0, B,1.0, B,1.0,D,0.0,D,0.0,B,1.0,B,1.0,D,0.0,B,1.0, D,0.0, B,1.0, A,0.0, B,1.0,D,0.0, A,0.0, B,1.0, D,0.0,B,1.0,B,1.0,B,1.0, B,1.0,D,0.0, A,0.0, B,1.0,B,1.0,D,0.0,0.5040069329937308,Low
374,id5331,"if a bat delivers a live offspring, what does this tell us?",it is a mammalSALILSPLITCHECKcalling it a bird is wrongSALILSPLITCHECKall of these (correct)SALILSPLITCHECKit is capable of reproducing, D,0.0, C,1.0,C,1.0, C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,D,0.0,A,0.0,A,0.0,A,0.0,A,0.0, C,1.0, C,1.0, A,0.0, C,1.0,A,0.0, C,1.0, A,0.0, D,0.0,A,0.0,A,0.0,C,1.0, A,0.0,D,0.0, C,1.0, D,0.0,C,1.0,D,0.0,0.5040069329937308,Low
342,id5299,What is an example of fire giving off light?,an oven is preheated and the pilot light is litSALILSPLITCHECKa match is lit to light a cigaretteSALILSPLITCHECKa lit candle in a window signalling to someone (correct)SALILSPLITCHECKa fire that was put out to send smoke signals, B,0.0, C,1.0,C,1.0, A,0.0, D,0.0, C,1.0, C,1.0,B,0.0,D,0.0,B,0.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,A,0.0, C,1.0, B,0.0, A,0.0,C,1.0,C,1.0,B,0.0, B,0.0,A,0.0, B,0.0, C,1.0,C,1.0,C,1.0,0.5040069329937308,Low
154,id5111,A teacher wants to show how to combine two substances together. The two things that he can use in order to mix them completely are,water and soda (correct)SALILSPLITCHECKwater and oilSALILSPLITCHECKsand and rocksSALILSPLITCHECKsalt and bark, B,0.0, A,1.0,B,0.0, B,0.0, B,0.0, B,0.0, A,1.0,A,1.0,B,0.0,A,1.0,A,1.0,B,0.0,A,1.0, A,1.0, B,0.0, A,1.0, A,1.0,B,0.0, A,1.0, B,0.0, B,0.0,A,1.0,A,1.0,A,1.0, B,0.0,B,0.0, C,0.0, B,0.0,B,0.0,B,0.0,0.5040069329937308,Low
29,id4986,"When it's flying, a plane has no friction with the",wingsSALILSPLITCHECKground (correct)SALILSPLITCHECKairSALILSPLITCHECKclouds, C,0.0, B,1.0,C,0.0, C,0.0, C,0.0, C,0.0, B,1.0,B,1.0,C,0.0,C,0.0,B,1.0,C,0.0,C,0.0, B,1.0, B,1.0, C,0.0, B,1.0,B,1.0, B,1.0, C,0.0, C,0.0,B,1.0,C,0.0,B,1.0, B,1.0,C,0.0, B,1.0, C,0.0,C,0.0,C,0.0,0.5040069329937308,Low
2,id4959,Predators eat,lionsSALILSPLITCHECKhumansSALILSPLITCHECKbunnies (correct)SALILSPLITCHECKgrass, A,0.0, C,1.0,C,1.0, B,0.0, B,0.0, A,0.0, C,1.0,C,1.0,B,0.0,C,1.0,C,1.0,A,0.0,B,0.0, C,1.0, C,1.0, D,0.0, C,1.0,C,1.0, D,0.0, C,1.0, B,0.0,C,1.0,B,0.0,C,1.0, B,0.0,A,0.0, C,1.0, C,1.0,C,1.0,C,1.0,0.5040069329937308,Low
409,id5366,Echolocation can't detect an object's,distanceSALILSPLITCHECKshapeSALILSPLITCHECKsizeSALILSPLITCHECKtemperature (correct), D,1.0, D,1.0,D,1.0, A,0.0, B,0.0, B,0.0, D,1.0,D,1.0,C,0.0,D,1.0,D,1.0,B,0.0,D,1.0, D,1.0, D,1.0, C,0.0, D,1.0,D,1.0, C,0.0, D,1.0, A,0.0,D,1.0,D,1.0,D,1.0, B,0.0,B,0.0, A,0.0, B,0.0,D,1.0,A,0.0,0.5040069329937308,Low
200,id5157,Nuclear activity is the cause of what celestial occurrence?,axial planetary rotationSALILSPLITCHECKcometsSALILSPLITCHECKplanetary formationSALILSPLITCHECKthe sun's rays (correct), D,1.0, B,0.0,C,0.0, B,0.0, D,1.0, B,0.0, D,1.0,D,1.0,D,1.0,D,1.0,B,0.0,D,1.0,D,1.0, D,1.0, C,0.0, D,1.0, D,1.0,D,1.0, C,0.0, B,0.0, C,0.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, A,0.0, B,0.0,C,0.0,D,1.0,0.5040069329937308,Low
12,id4969,A red-tailed hawk is searching for prey. It is most likely to swoop down on,an eagleSALILSPLITCHECKa cowSALILSPLITCHECKa gecko (correct)SALILSPLITCHECKa deer, C,1.0, C,1.0,D,0.0, D,0.0, D,0.0, D,0.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,D,0.0,B,0.0, C,1.0, D,0.0, A,0.0, C,1.0,D,0.0, D,0.0, D,0.0, D,0.0,C,1.0,B,0.0,C,1.0, B,0.0,D,0.0, C,1.0, D,0.0,C,1.0,C,1.0,0.5040069329937308,Low
62,id5019,Inherited behavior is exhibited when,bears take a long winter sleep (correct)SALILSPLITCHECKdogs sit on commandSALILSPLITCHECKseals clap for their trainersSALILSPLITCHECKrats navigate thru a maze, B,0.0, A,1.0,A,1.0, B,0.0, D,0.0, B,0.0, A,1.0,A,1.0,D,0.0,D,0.0,A,1.0,D,0.0,A,1.0, A,1.0, B,0.0, D,0.0, A,1.0,A,1.0, B,0.0, D,0.0, D,0.0,A,1.0,A,1.0,A,1.0, A,1.0,D,0.0, B,0.0, B,0.0,B,0.0,D,0.0,0.5040069329937308,Low
369,id5326,"if a place has experienced flooding, what could be responsible?",all of theseSALILSPLITCHECKthere has been excess condensed water vapor (correct)SALILSPLITCHECKthe water lacks oxygenSALILSPLITCHECKthe local deities are angry, A,0.0, A,0.0,A,0.0, A,0.0, B,1.0, B,1.0, A,0.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, A,0.0, D,0.0, A,0.0,B,1.0, A,0.0, A,0.0, B,1.0,A,0.0,B,1.0,B,1.0, A,0.0,B,1.0, B,1.0, B,1.0,A,0.0,B,1.0,0.5040069329937308,Low
456,id5413,"If a nail is Fe, that nail is",foreignSALILSPLITCHECKatomic 26 (correct)SALILSPLITCHECKnickelSALILSPLITCHECKatomic 12, B,1.0, B,1.0,B,1.0, C,0.0, D,0.0, A,0.0, B,1.0,B,1.0,C,0.0,D,0.0,B,1.0,B,1.0,D,0.0, B,1.0, B,1.0, C,0.0, B,1.0,B,1.0, C,0.0, B,1.0, D,0.0,B,1.0,D,0.0,B,1.0, B,1.0,D,0.0, A,0.0, B,1.0,B,1.0,D,0.0,0.5040069329937308,Low
315,id5272,what is the closest source of plasma to our planet?,all of theseSALILSPLITCHECKthe cloud in the skySALILSPLITCHECKthe nearest star sulfur burning heavenly body (correct)SALILSPLITCHECKthe bare moon surface, C,1.0, C,1.0,C,1.0, B,0.0, C,1.0, A,0.0, D,0.0,C,1.0,C,1.0,C,1.0,A,0.0,C,1.0,A,0.0, C,1.0, A,0.0, A,0.0, D,0.0,C,1.0, B,0.0, A,0.0, C,1.0,C,1.0,A,0.0,C,1.0, D,0.0,C,1.0, A,0.0, C,1.0,C,1.0,C,1.0,0.5040069329937308,Low
250,id5207,Rain is usually guaranteed when all are present but,cirrus cloudsSALILSPLITCHECKcumulus cloudsSALILSPLITCHECKhail stonesSALILSPLITCHECKdirect sunshine (correct), A,0.0, D,1.0,D,1.0, B,0.0, D,1.0, D,1.0, D,1.0,D,1.0,A,0.0,B,0.0,D,1.0,D,1.0,B,0.0, D,1.0, D,1.0, B,0.0, D,1.0,D,1.0, A,0.0, B,0.0, B,0.0,D,1.0,B,0.0,D,1.0, B,0.0,B,0.0, D,1.0, B,0.0,D,1.0,D,1.0,0.5040069329937308,Low
26,id4983,which of these would stop a car quicker?,a wheel with wet brake padsSALILSPLITCHECKa wheel without brake padsSALILSPLITCHECKa wheel with worn brake padsSALILSPLITCHECKa wheel with dry brake pads (correct), D,1.0, A,0.0,D,1.0, B,0.0, D,1.0, B,0.0, D,1.0,D,1.0,D,1.0,D,1.0,A,0.0,A,0.0,A,0.0, A,0.0, B,0.0, D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,A,0.0,D,1.0, B,0.0,A,0.0, D,1.0, C,0.0,D,1.0,A,0.0,0.5040069329937308,Low
91,id5048,The salamander could eat a large amounts of what?,fettuccine if left aroundSALILSPLITCHECKwaxy leaves from certain plantsSALILSPLITCHECKdead carcass meat from livestockSALILSPLITCHECKsix legged winged organisms (correct), B,0.0, B,0.0,C,0.0, C,0.0, D,1.0, B,0.0, B,0.0,D,1.0,D,1.0,B,0.0,D,1.0,B,0.0,D,1.0, D,1.0, D,1.0, D,1.0, B,0.0,D,1.0, C,0.0, B,0.0, B,0.0,C,0.0,D,1.0,D,1.0, B,0.0,B,0.0, D,1.0, C,0.0,D,1.0,B,0.0,0.5040069329937308,Low
136,id5093,What is the formula of the substance which best helps plants grow,NH4SALILSPLITCHECKC4H4SALILSPLITCHECKCO2SALILSPLITCHECKH2O (correct), C,0.0, D,1.0,D,1.0, C,0.0, C,0.0, C,0.0, D,1.0,D,1.0,C,0.0,A,0.0,D,1.0,D,1.0,C,0.0, D,1.0, D,1.0, C,0.0, D,1.0,D,1.0, C,0.0, C,0.0, D,1.0,C,0.0,C,0.0,D,1.0, C,0.0,C,0.0, B,0.0, C,0.0,C,0.0,D,1.0,0.5040069329937308,Low
304,id5261,a compass is a kind of tool for determining direction by pointing,to western Canada shorelineSALILSPLITCHECKto the lower poleSALILSPLITCHECKto the upper pole (correct)SALILSPLITCHECKdirectly to the equator, B,0.0, C,1.0,B,0.0, D,0.0, C,1.0, C,1.0, C,1.0,C,1.0,B,0.0,C,1.0,C,1.0,D,0.0,C,1.0, C,1.0, D,0.0, D,0.0, C,1.0,C,1.0, A,0.0, B,0.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,B,0.0, D,0.0, D,0.0,C,1.0,C,1.0,0.5040069329937308,Low
438,id5395,Which of these is required for a plant to enjoy the product of a rain storm?,xylem (correct)SALILSPLITCHECKluckSALILSPLITCHECKmagicSALILSPLITCHECKdirt, A,1.0, D,0.0,A,1.0, A,1.0, A,1.0, A,1.0, D,0.0,A,1.0,D,0.0,A,1.0,A,1.0,D,0.0,A,1.0, A,1.0, A,1.0, D,0.0, D,0.0,D,0.0, B,0.0, A,1.0, D,0.0,A,1.0,A,1.0,A,1.0, B,0.0,D,0.0, D,0.0, D,0.0,A,1.0,A,1.0,0.5040069329937308,Low
216,id5173,Which pair don't reproduce the same way?,rabbit and hareSALILSPLITCHECKmule and hinnySALILSPLITCHECKcat and catfish (correct)SALILSPLITCHECKcaterpillar and butterfly, C,1.0, C,1.0,C,1.0, B,0.0, D,0.0, B,0.0, C,1.0,C,1.0,A,0.0,B,0.0,C,1.0,D,0.0,B,0.0, C,1.0, C,1.0, A,0.0, C,1.0,C,1.0, A,0.0, B,0.0, C,1.0,B,0.0,C,1.0,B,0.0, B,0.0,C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,0.5040069329937308,Low
133,id5090,Seasons are caused by what rotating on its axis?,Our Planet (correct)SALILSPLITCHECKThe AtmosphereSALILSPLITCHECKThe EquatorSALILSPLITCHECKThe Sun, A,1.0, A,1.0,D,0.0, D,0.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,D,0.0,D,0.0, A,1.0, D,0.0, C,0.0, A,1.0,A,1.0, C,0.0, A,1.0, D,0.0,A,1.0,D,0.0,A,1.0, B,0.0,D,0.0, D,0.0, A,1.0,A,1.0,D,0.0,0.507416263404925,Low
310,id5267,A bird that takes off flying is,using heat to produce motionSALILSPLITCHECKusing calories to produce motion (correct)SALILSPLITCHECKusing wings to produce heatSALILSPLITCHECKusing calories to produce energy, D,0.0, D,0.0,B,1.0, D,0.0, B,1.0, B,1.0, B,1.0,B,1.0,A,0.0,D,0.0,B,1.0,B,1.0,B,1.0, B,1.0, A,0.0, D,0.0, B,1.0,D,0.0, C,0.0, D,0.0, D,0.0,B,1.0,B,1.0,B,1.0, B,1.0,D,0.0, D,0.0, D,0.0,D,0.0,D,0.0,0.507416263404925,Low
439,id5396,How does a microscope make small things appear?,humongous (correct)SALILSPLITCHECKtransparentSALILSPLITCHECKdiscoloredSALILSPLITCHECKdistorted, D,0.0, A,1.0,D,0.0, B,0.0, B,0.0, D,0.0, A,1.0,A,1.0,B,0.0,B,0.0,A,1.0,A,1.0,A,1.0, A,1.0, D,0.0, D,0.0, A,1.0,A,1.0, D,0.0, D,0.0, B,0.0,A,1.0,A,1.0,A,1.0, B,0.0,D,0.0, C,0.0, A,1.0,A,1.0,D,0.0,0.507416263404925,Low
139,id5096,Summertime  happens during June in all but which location?,Australia (correct)SALILSPLITCHECKin CanadaSALILSPLITCHECKUnited StatesSALILSPLITCHECKEurope, A,1.0, A,1.0,A,1.0, C,0.0, C,0.0, B,0.0, A,1.0,A,1.0,B,0.0,A,1.0,B,0.0,A,1.0,B,0.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, A,1.0, A,1.0, C,0.0,D,0.0,B,0.0,A,1.0, B,0.0,B,0.0, A,1.0, D,0.0,B,0.0,B,0.0,0.507416263404925,Low
339,id5296,How do polar bears survive the cold?,B and D (correct)SALILSPLITCHECKDouble Fur CoatsSALILSPLITCHECKCold bloodedSALILSPLITCHECKCompact ears, A,1.0, B,0.0,A,1.0, B,0.0, C,0.0, B,0.0, A,1.0,A,1.0,B,0.0,B,0.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,B,0.0, A,1.0, A,1.0, B,0.0,A,1.0,B,0.0,A,1.0, B,0.0,B,0.0, A,1.0, B,0.0,B,0.0,B,0.0,0.507416263404925,Low
