,instance_id,input.text,predicted_text_0,stats.exact_match_0,num_words_0,predicted_text_1,stats.exact_match_1,num_words_1,predicted_text_2,stats.exact_match_2,num_words_2,predicted_text_3,stats.exact_match_3,num_words_3,predicted_text_4,stats.exact_match_4,num_words_4,predicted_text_5,stats.exact_match_5,num_words_5,predicted_text_6,stats.exact_match_6,num_words_6,predicted_text_7,stats.exact_match_7,num_words_7,predicted_text_8,stats.exact_match_8,num_words_8,predicted_text_9,stats.exact_match_9,num_words_9,predicted_text_10,stats.exact_match_10,num_words_10,predicted_text_11,stats.exact_match_11,num_words_11,predicted_text_12,stats.exact_match_12,num_words_12,predicted_text_13,stats.exact_match_13,num_words_13,predicted_text_14,stats.exact_match_14,num_words_14,predicted_text_15,stats.exact_match_15,num_words_15,predicted_text_16,stats.exact_match_16,num_words_16,predicted_text_17,stats.exact_match_17,num_words_17,predicted_text_18,stats.exact_match_18,num_words_18,predicted_text_19,stats.exact_match_19,num_words_19,predicted_text_20,stats.exact_match_20,num_words_20,predicted_text_21,stats.exact_match_21,num_words_21,predicted_text_22,stats.exact_match_22,num_words_22,predicted_text_23,stats.exact_match_23,num_words_23,predicted_text_24,stats.exact_match_24,num_words_24,predicted_text_25,stats.exact_match_25,num_words_25,predicted_text_26,stats.exact_match_26,num_words_26,predicted_text_27,stats.exact_match_27,num_words_27,predicted_text_28,stats.exact_match_28,num_words_28,predicted_text_29,stats.exact_match_29,num_words_29,std,agreement_level
364,id5321,What would be more likely to attract a magnet?, C,1.0,10, C,1.0,10,C,1.0,10, D,0.0,10, B,0.0,10, C,1.0,10, C,1.0,10,C,1.0,10,B,0.0,10,C,1.0,10,C,1.0,10,D,0.0,10,C,1.0,10, C,1.0,10, C,1.0,10, A,0.0,10, C,1.0,10,C,1.0,10, A,0.0,10, C,1.0,10, D,0.0,10,A,0.0,10,C,1.0,10,C,1.0,10, B,0.0,10,A,0.0,10, D,0.0,10, C,1.0,10,C,1.0,10,C,1.0,10,0.4901325178535609,Low
98,id5055,the best method for detecting texture is, A,1.0,8, A,1.0,8,B,0.0,8, A,1.0,8, D,0.0,8, B,0.0,8, A,1.0,8,A,1.0,8,D,0.0,8,A,1.0,8,B,0.0,8,A,1.0,8,A,1.0,8, A,1.0,8, A,1.0,8, C,0.0,8, A,1.0,8,A,1.0,8, B,0.0,8, A,1.0,8, A,1.0,8,A,1.0,8,A,1.0,8,A,1.0,8, B,0.0,8,B,0.0,8, D,0.0,8, B,0.0,8,A,1.0,8,A,1.0,8,0.4901325178535609,Low
196,id5153,Which term is involved with protection by skin?, B,0.0,9, A,1.0,9,A,1.0,9, D,0.0,9, A,1.0,9, D,0.0,9, A,1.0,9,A,1.0,9,D,0.0,9,A,1.0,9,A,1.0,9,A,1.0,9,D,0.0,9, A,1.0,9, D,0.0,9, A,1.0,9, A,1.0,9,A,1.0,9, D,0.0,9, A,1.0,9, C,0.0,9,A,1.0,9,D,0.0,9,A,1.0,9, B,0.0,9,A,1.0,9, A,1.0,9, A,1.0,9,A,1.0,9,D,0.0,9,0.4901325178535609,Low
290,id5247,Evaporation, D,0.0,2, A,1.0,2,A,1.0,2, D,0.0,2, B,0.0,2, C,0.0,2, A,1.0,2,A,1.0,2,B,0.0,2,A,1.0,2,A,1.0,2,A,1.0,2,A,1.0,2, A,1.0,2, A,1.0,2, C,0.0,2, A,1.0,2,A,1.0,2, C,0.0,2, A,1.0,2, D,0.0,2,A,1.0,2,A,1.0,2,A,1.0,2, B,0.0,2,D,0.0,2, D,0.0,2, A,1.0,2,A,1.0,2,A,1.0,2,0.4901325178535609,Low
373,id5330,Carbon steel is always what?, A,1.0,6, A,1.0,6,A,1.0,6, D,0.0,6, C,0.0,6, A,1.0,6, A,1.0,6,A,1.0,6,D,0.0,6,A,1.0,6,A,1.0,6,D,0.0,6,A,1.0,6, A,1.0,6, D,0.0,6, A,1.0,6, A,1.0,6,A,1.0,6, C,0.0,6, A,1.0,6, D,0.0,6,A,1.0,6,A,1.0,6,A,1.0,6, B,0.0,6,D,0.0,6, B,0.0,6, D,0.0,6,A,1.0,6,A,1.0,6,0.4901325178535609,Low
354,id5311,Snow is more likely to fall two months before, B,1.0,10, B,1.0,10,B,1.0,10, B,1.0,10, D,0.0,10, B,1.0,10, B,1.0,10,D,0.0,10,B,1.0,10,B,1.0,10,B,1.0,10,B,1.0,10,B,1.0,10, B,1.0,10, D,0.0,10, C,0.0,10, B,1.0,10,D,0.0,10, D,0.0,10, B,1.0,10, B,1.0,10,B,1.0,10,B,1.0,10,D,0.0,10, B,1.0,10,B,1.0,10, D,0.0,10, D,0.0,10,D,0.0,10,D,0.0,10,0.4901325178535609,Low
55,id5012,The transportation with the most mass is likely a, A,1.0,10, A,1.0,10,A,1.0,10, D,0.0,10, B,0.0,10, C,0.0,10, A,1.0,10,A,1.0,10,D,0.0,10,C,0.0,10,A,1.0,10,A,1.0,10,A,1.0,10, A,1.0,10, A,1.0,10, C,0.0,10, A,1.0,10,A,1.0,10, A,1.0,10, A,1.0,10, D,0.0,10,A,1.0,10,A,1.0,10,A,1.0,10, B,0.0,10,A,1.0,10, A,1.0,10, C,0.0,10,C,0.0,10,C,0.0,10,0.4901325178535609,Low
482,id5439,what does a chipmunk do with acorns, D,1.0,8, C,0.0,8,B,0.0,8, B,0.0,8, C,0.0,8, D,1.0,8, D,1.0,8,D,1.0,8,D,1.0,8,C,0.0,8,D,1.0,8,D,1.0,8,D,1.0,8, D,1.0,8, B,0.0,8, D,1.0,8, D,1.0,8,D,1.0,8, C,0.0,8, D,1.0,8, B,0.0,8,D,1.0,8,D,1.0,8,D,1.0,8, B,0.0,8,B,0.0,8, D,1.0,8, D,1.0,8,D,1.0,8,C,0.0,8,0.4901325178535609,Low
404,id5361,"Creatures sometimes have barbs on their backs that they use to sting, all of these do, outside of the", D,1.0,20, D,1.0,20,D,1.0,20, B,0.0,20, C,0.0,20, C,0.0,20, D,1.0,20,D,1.0,20,A,0.0,20,C,0.0,20,D,1.0,20,D,1.0,20,D,1.0,20, D,1.0,20, D,1.0,20, C,0.0,20, D,1.0,20,D,1.0,20, D,1.0,20, D,1.0,20, D,1.0,20,D,1.0,20,D,1.0,20,D,1.0,20, B,0.0,20,C,0.0,20, B,0.0,20, C,0.0,20,D,1.0,20,C,0.0,20,0.4901325178535609,Low
163,id5120,Dairy is a source of, C,1.0,6, A,0.0,6,C,1.0,6, D,0.0,6, B,0.0,6, C,1.0,6, C,1.0,6,C,1.0,6,B,0.0,6,C,1.0,6,C,1.0,6,C,1.0,6,C,1.0,6, C,1.0,6, C,1.0,6, B,0.0,6, C,1.0,6,A,0.0,6, C,1.0,6, C,1.0,6, C,1.0,6,A,0.0,6,C,1.0,6,C,1.0,6, B,0.0,6,C,1.0,6, B,0.0,6, D,0.0,6,D,0.0,6,C,1.0,6,0.4901325178535609,Low
217,id5174,Which of the following is warm blooded?, D,1.0,8, D,1.0,8,D,1.0,8, B,0.0,8, C,0.0,8, D,1.0,8, D,1.0,8,D,1.0,8,D,1.0,8,D,1.0,8,D,1.0,8,D,1.0,8,D,1.0,8, D,1.0,8, D,1.0,8, A,0.0,8, D,1.0,8,A,0.0,8, C,0.0,8, A,0.0,8, B,0.0,8,D,1.0,8,D,1.0,8,D,1.0,8, B,0.0,8,D,1.0,8, A,0.0,8, B,0.0,8,D,1.0,8,A,0.0,8,0.4901325178535609,Low
327,id5284,"In the hottest months in the hottest desert, creatures such as birds may find water to drink", D,1.0,18, D,1.0,18,C,0.0,18, C,0.0,18, D,1.0,18, D,1.0,18, D,1.0,18,D,1.0,18,C,0.0,18,D,1.0,18,D,1.0,18,C,0.0,18,D,1.0,18, D,1.0,18, C,0.0,18, B,0.0,18, D,1.0,18,D,1.0,18, D,1.0,18, D,1.0,18, C,0.0,18,D,1.0,18,D,1.0,18,D,1.0,18, B,0.0,18,C,0.0,18, C,0.0,18, D,1.0,18,D,1.0,18,C,0.0,18,0.4901325178535609,Low
248,id5205,Which of these travels through the air?, D,1.0,8, D,1.0,8,D,1.0,8, D,1.0,8, A,0.0,8, B,0.0,8, B,0.0,8,D,1.0,8,D,1.0,8,D,1.0,8,D,1.0,8,D,1.0,8,D,1.0,8, D,1.0,8, B,0.0,8, B,0.0,8, B,0.0,8,D,1.0,8, D,1.0,8, B,0.0,8, D,1.0,8,D,1.0,8,D,1.0,8,D,1.0,8, B,0.0,8,B,0.0,8, A,0.0,8, B,0.0,8,D,1.0,8,B,0.0,8,0.4982728791224399,Low
254,id5211,A moth leaving it's cocoon is the final step in a, A,0.0,12, A,0.0,12,A,0.0,12, A,0.0,12, C,0.0,12, B,1.0,12, B,1.0,12,B,1.0,12,A,0.0,12,B,1.0,12,A,0.0,12,A,0.0,12,A,0.0,12, A,0.0,12, A,0.0,12, B,1.0,12, B,1.0,12,A,0.0,12, B,1.0,12, B,1.0,12, A,0.0,12,B,1.0,12,A,0.0,12,B,1.0,12, B,1.0,12,A,0.0,12, D,0.0,12, B,1.0,12,A,0.0,12,A,0.0,12,0.4982728791224399,Low
397,id5354,The spring season brings, C,0.0,5, C,0.0,5,C,0.0,5, C,0.0,5, C,0.0,5, A,1.0,5, A,1.0,5,A,1.0,5,A,1.0,5,A,1.0,5,A,1.0,5,A,1.0,5,C,0.0,5, C,0.0,5, C,0.0,5, B,0.0,5, A,1.0,5,A,1.0,5, B,0.0,5, C,0.0,5, C,0.0,5,A,1.0,5,C,0.0,5,A,1.0,5, B,0.0,5,C,0.0,5, C,0.0,5, C,0.0,5,A,1.0,5,C,0.0,5,0.4982728791224399,Low
73,id5030,The amount of friction and the speed of an object have what kind of relationship?, A,1.0,16, C,0.0,16,A,1.0,16, C,0.0,16, C,0.0,16, A,1.0,16, A,1.0,16,C,0.0,16,A,1.0,16,C,0.0,16,A,1.0,16,A,1.0,16,C,0.0,16, C,0.0,16, A,1.0,16, B,0.0,16, A,1.0,16,A,1.0,16, D,0.0,16, A,1.0,16, A,1.0,16,A,1.0,16,C,0.0,16,A,1.0,16, B,0.0,16,A,1.0,16, B,0.0,16, A,1.0,16,A,1.0,16,A,1.0,16,0.4982728791224399,Low
400,id5357,Animals died after the removal of a, A,1.0,8, B,0.0,8,A,1.0,8, D,0.0,8, D,0.0,8, D,0.0,8, A,1.0,8,A,1.0,8,B,0.0,8,A,1.0,8,A,1.0,8,D,0.0,8,A,1.0,8, D,0.0,8, D,0.0,8, B,0.0,8, A,1.0,8,D,0.0,8, C,0.0,8, D,0.0,8, A,1.0,8,A,1.0,8,A,1.0,8,A,1.0,8, B,0.0,8,B,0.0,8, B,0.0,8, C,0.0,8,D,0.0,8,D,0.0,8,0.4982728791224399,Low
355,id5312,If I want to avoid being dinner for some type of frog what should I reincarnate as?, A,1.0,18, A,1.0,18,A,1.0,18, C,0.0,18, C,0.0,18, D,0.0,18, A,1.0,18,A,1.0,18,B,0.0,18,C,0.0,18,A,1.0,18,B,0.0,18,A,1.0,18, A,1.0,18, A,1.0,18, D,0.0,18, A,1.0,18,A,1.0,18, A,1.0,18, A,1.0,18, C,0.0,18,A,1.0,18,A,1.0,18,A,1.0,18, B,0.0,18,D,0.0,18, D,0.0,18, B,0.0,18,A,1.0,18,A,1.0,18,0.4982728791224399,Low
332,id5289,The heart is an example of, B,0.0,7, B,0.0,7,D,1.0,7, D,1.0,7, C,0.0,7, D,1.0,7, D,1.0,7,D,1.0,7,D,1.0,7,D,1.0,7,B,0.0,7,A,0.0,7,D,1.0,7, D,1.0,7, A,0.0,7, A,0.0,7, D,1.0,7,D,1.0,7, D,1.0,7, B,0.0,7, D,1.0,7,D,1.0,7,D,1.0,7,D,1.0,7, B,0.0,7,A,0.0,7, B,0.0,7, B,0.0,7,D,1.0,7,D,1.0,7,0.4982728791224399,Low
412,id5369,Which animal has live births?, A,1.0,6, C,0.0,6,C,0.0,6, B,0.0,6, C,0.0,6, B,0.0,6, A,1.0,6,A,1.0,6,D,0.0,6,A,1.0,6,A,1.0,6,C,0.0,6,A,1.0,6, A,1.0,6, B,0.0,6, B,0.0,6, A,1.0,6,A,1.0,6, D,0.0,6, B,0.0,6, C,0.0,6,C,0.0,6,A,1.0,6,A,1.0,6, B,0.0,6,B,0.0,6, C,0.0,6, C,0.0,6,A,1.0,6,B,0.0,6,0.4982728791224399,Low
443,id5400,Camouflage can be used by animals for hunting, B,0.0,9, B,0.0,9,B,0.0,9, B,0.0,9, D,1.0,9, D,1.0,9, D,1.0,9,D,1.0,9,B,0.0,9,B,0.0,9,D,1.0,9,B,0.0,9,D,1.0,9, D,1.0,9, D,1.0,9, C,0.0,9, D,1.0,9,D,1.0,9, B,0.0,9, D,1.0,9, B,0.0,9,D,1.0,9,D,1.0,9,D,1.0,9, B,0.0,9,D,1.0,9, D,1.0,9, D,1.0,9,D,1.0,9,B,0.0,9,0.49827287912243995,Low
90,id5047,What is a more comfortable color to have for your automobile upholstery if living in a desert?, A,1.0,18, A,1.0,18,A,1.0,18, C,0.0,18, B,0.0,18, B,0.0,18, A,1.0,18,A,1.0,18,B,0.0,18,A,1.0,18,A,1.0,18,B,0.0,18,A,1.0,18, A,1.0,18, A,1.0,18, D,0.0,18, A,1.0,18,A,1.0,18, B,0.0,18, A,1.0,18, C,0.0,18,A,1.0,18,A,1.0,18,A,1.0,18, B,0.0,18,B,0.0,18, D,0.0,18, C,0.0,18,A,1.0,18,A,1.0,18,0.49827287912243995,Low
114,id5071,What may have been formed by a volcano?, A,1.0,9, A,1.0,9,A,1.0,9, D,0.0,9, C,0.0,9, A,1.0,9, A,1.0,9,A,1.0,9,D,0.0,9,A,1.0,9,A,1.0,9,D,0.0,9,A,1.0,9, A,1.0,9, D,0.0,9, B,0.0,9, A,1.0,9,A,1.0,9, A,1.0,9, D,0.0,9, D,0.0,9,A,1.0,9,A,1.0,9,A,1.0,9, B,0.0,9,C,0.0,9, A,1.0,9, C,0.0,9,B,0.0,9,A,1.0,9,0.49827287912243995,Low
458,id5415,Wind can cause, C,1.0,4, C,1.0,4,C,1.0,4, D,0.0,4, C,1.0,4, C,1.0,4, C,1.0,4,C,1.0,4,A,0.0,4,A,0.0,4,C,1.0,4,C,1.0,4,A,0.0,4, C,1.0,4, C,1.0,4, B,0.0,4, C,1.0,4,A,0.0,4, D,0.0,4, A,0.0,4, D,0.0,4,C,1.0,4,A,0.0,4,C,1.0,4, B,0.0,4,C,1.0,4, B,0.0,4, C,1.0,4,C,1.0,4,C,1.0,4,0.49827287912243995,Low
366,id5323,What is an example of the digestive system digesting food for the body?, B,1.0,14, B,1.0,14,A,0.0,14, D,0.0,14, D,0.0,14, B,1.0,14, B,1.0,14,B,1.0,14,D,0.0,14,B,1.0,14,B,1.0,14,D,0.0,14,A,0.0,14, B,1.0,14, B,1.0,14, B,1.0,14, B,1.0,14,D,0.0,14, D,0.0,14, B,1.0,14, C,0.0,14,B,1.0,14,A,0.0,14,B,1.0,14, B,1.0,14,C,0.0,14, A,0.0,14, B,1.0,14,B,1.0,14,B,1.0,14,0.49827287912243995,Low
298,id5255,A Punnett square can be used to calculate the chance of a trait being passed to someone's, C,1.0,18, C,1.0,18,C,1.0,18, D,0.0,18, D,0.0,18, D,0.0,18, C,1.0,18,C,1.0,18,B,0.0,18,C,1.0,18,C,1.0,18,C,1.0,18,C,1.0,18, C,1.0,18, C,1.0,18, B,0.0,18, C,1.0,18,C,1.0,18, D,0.0,18, C,1.0,18, D,0.0,18,C,1.0,18,C,1.0,18,C,1.0,18, B,0.0,18,D,0.0,18, B,0.0,18, D,0.0,18,D,0.0,18,C,1.0,18,0.49827287912243995,Low
60,id5017,Birds carrying away fruit helps the tree, C,1.0,8, C,1.0,8,C,1.0,8, B,0.0,8, B,0.0,8, C,1.0,8, C,1.0,8,C,1.0,8,A,0.0,8,C,1.0,8,C,1.0,8,A,0.0,8,C,1.0,8, C,1.0,8, C,1.0,8, A,0.0,8, C,1.0,8,C,1.0,8, A,0.0,8, C,1.0,8, A,0.0,8,C,1.0,8,C,1.0,8,C,1.0,8, B,0.0,8,B,0.0,8, D,0.0,8, A,0.0,8,C,1.0,8,A,0.0,8,0.49827287912243995,Low
79,id5036,If bacon is left too long on a hot stove top, C,1.0,12, C,1.0,12,C,1.0,12, C,1.0,12, B,0.0,12, C,1.0,12, C,1.0,12,C,1.0,12,B,0.0,12,C,1.0,12,C,1.0,12,B,0.0,12,C,1.0,12, C,1.0,12, B,0.0,12, D,0.0,12, C,1.0,12,B,0.0,12, A,0.0,12, C,1.0,12, B,0.0,12,C,1.0,12,C,1.0,12,C,1.0,12, B,0.0,12,B,0.0,12, A,0.0,12, C,1.0,12,C,1.0,12,B,0.0,12,0.49827287912243995,Low
384,id5341,Runoff happens because of, B,0.0,5, C,1.0,5,C,1.0,5, D,0.0,5, C,1.0,5, C,1.0,5, C,1.0,5,C,1.0,5,B,0.0,5,C,1.0,5,B,0.0,5,C,1.0,5,D,0.0,5, C,1.0,5, C,1.0,5, B,0.0,5, C,1.0,5,A,0.0,5, A,0.0,5, C,1.0,5, C,1.0,5,C,1.0,5,D,0.0,5,Run,0.0,5, B,0.0,5,C,1.0,5, B,0.0,5, C,1.0,5,C,1.0,5,C,1.0,5,0.49827287912243995,Low
8,id4965,The summer solstice in the northern hemisphere is four months before, B,0.0,12, D,1.0,12,B,0.0,12, B,0.0,12, C,0.0,12, B,0.0,12, D,1.0,12,D,1.0,12,B,0.0,12,C,0.0,12,D,1.0,12,B,0.0,12,D,1.0,12, D,1.0,12, B,0.0,12, B,0.0,12, D,1.0,12,D,1.0,12, A,0.0,12, B,0.0,12, B,0.0,12,D,1.0,12,D,1.0,12,D,1.0,12, B,0.0,12,B,0.0,12, D,1.0,12, B,0.0,12,D,1.0,12,B,0.0,12,0.5040069329937308,Low
331,id5288,When heat is added to something, B,0.0,7, A,1.0,7,D,0.0,7, D,0.0,7, D,0.0,7, D,0.0,7, A,1.0,7,A,1.0,7,D,0.0,7,A,1.0,7,A,1.0,7,D,0.0,7,A,1.0,7, B,0.0,7, B,0.0,7, A,1.0,7, A,1.0,7,A,1.0,7, B,0.0,7, D,0.0,7, D,0.0,7,A,1.0,7,A,1.0,7,A,1.0,7, B,0.0,7,D,0.0,7, D,0.0,7, D,0.0,7,A,1.0,7,D,0.0,7,0.5040069329937308,Low
190,id5147,Sources of spices have, B,0.0,5, C,1.0,5,C,1.0,5, D,0.0,5, C,1.0,5, B,0.0,5, C,1.0,5,C,1.0,5,D,0.0,5,B,0.0,5,B,0.0,5,C,1.0,5,C,1.0,5, C,1.0,5, C,1.0,5, C,1.0,5, C,1.0,5,A,0.0,5, C,1.0,5, B,0.0,5, C,1.0,5,A,0.0,5,C,1.0,5,C,1.0,5, B,0.0,5,D,0.0,5, B,0.0,5, C,1.0,5,A,0.0,5,C,1.0,5,0.5040069329937308,Low
285,id5242,What can cause people to crash their car?, D,0.0,9, A,1.0,9,A,1.0,9, D,0.0,9, D,0.0,9, D,0.0,9, A,1.0,9,A,1.0,9,D,0.0,9,D,0.0,9,A,1.0,9,D,0.0,9,A,1.0,9, A,1.0,9, A,1.0,9, D,0.0,9, A,1.0,9,D,0.0,9, A,1.0,9, D,0.0,9, D,0.0,9,A,1.0,9,A,1.0,9,None,0.0,9, B,0.0,9,B,0.0,9, C,0.0,9, D,0.0,9,A,1.0,9,D,0.0,9,0.5040069329937308,Low
121,id5078,A toaster converts electrical energy into heat energy for toasting much like, B,0.0,13, D,1.0,13,B,0.0,13, A,0.0,13, D,1.0,13, B,0.0,13, D,1.0,13,D,1.0,13,B,0.0,13,D,1.0,13,D,1.0,13,B,0.0,13,D,1.0,13, B,0.0,13, B,0.0,13, A,0.0,13, D,1.0,13,D,1.0,13, B,0.0,13, A,0.0,13, D,1.0,13,D,1.0,13,A,0.0,13,D,1.0,13, B,0.0,13,D,1.0,13, D,1.0,13, D,1.0,13,D,1.0,13,D,1.0,13,0.5040069329937308,Low
54,id5011,A girl and her mom have the same, A,0.0,9, C,1.0,9,A,0.0,9, A,0.0,9, A,0.0,9, A,0.0,9, C,1.0,9,C,1.0,9,A,0.0,9,C,1.0,9,C,1.0,9,A,0.0,9,C,1.0,9, C,1.0,9, C,1.0,9, A,0.0,9, C,1.0,9,A,0.0,9, B,0.0,9, A,0.0,9, D,0.0,9,A,0.0,9,C,1.0,9,C,1.0,9, B,0.0,9,A,0.0,9, C,1.0,9, D,0.0,9,C,1.0,9,A,0.0,9,0.5040069329937308,Low
485,id5442,Which item has a higher altitude?, B,0.0,7, C,1.0,7,C,1.0,7, D,0.0,7, C,1.0,7, B,0.0,7, C,1.0,7,C,1.0,7,D,0.0,7,C,1.0,7,C,1.0,7,D,0.0,7,C,1.0,7, B,0.0,7, A,0.0,7, D,0.0,7, C,1.0,7,C,1.0,7, A,0.0,7, B,0.0,7, C,1.0,7,B,0.0,7,C,1.0,7,C,1.0,7, A,0.0,7,D,0.0,7, C,1.0,7, C,1.0,7,C,1.0,7,C,1.0,7,0.5040069329937308,Low
341,id5298,What are the feet of Dendrocygna autumnalis designed for?, B,1.0,10, B,1.0,10,B,1.0,10, D,0.0,10, D,0.0,10, B,1.0,10, B,1.0,10,D,0.0,10,D,0.0,10,B,1.0,10,B,1.0,10,D,0.0,10,B,1.0,10, D,0.0,10, B,1.0,10, A,0.0,10, B,1.0,10,D,0.0,10, A,0.0,10, B,1.0,10, D,0.0,10,B,1.0,10,B,1.0,10,B,1.0,10, B,1.0,10,D,0.0,10, A,0.0,10, B,1.0,10,B,1.0,10,D,0.0,10,0.5040069329937308,Low
374,id5331,"if a bat delivers a live offspring, what does this tell us?", D,0.0,13, C,1.0,13,C,1.0,13, C,1.0,13, D,0.0,13, C,1.0,13, C,1.0,13,C,1.0,13,D,0.0,13,A,0.0,13,A,0.0,13,A,0.0,13,A,0.0,13, C,1.0,13, C,1.0,13, A,0.0,13, C,1.0,13,A,0.0,13, C,1.0,13, A,0.0,13, D,0.0,13,A,0.0,13,A,0.0,13,C,1.0,13, A,0.0,13,D,0.0,13, C,1.0,13, D,0.0,13,C,1.0,13,D,0.0,13,0.5040069329937308,Low
342,id5299,What is an example of fire giving off light?, B,0.0,10, C,1.0,10,C,1.0,10, A,0.0,10, D,0.0,10, C,1.0,10, C,1.0,10,B,0.0,10,D,0.0,10,B,0.0,10,C,1.0,10,C,1.0,10,C,1.0,10, C,1.0,10, C,1.0,10, C,1.0,10, C,1.0,10,A,0.0,10, C,1.0,10, B,0.0,10, A,0.0,10,C,1.0,10,C,1.0,10,B,0.0,10, B,0.0,10,A,0.0,10, B,0.0,10, C,1.0,10,C,1.0,10,C,1.0,10,0.5040069329937308,Low
154,id5111,A teacher wants to show how to combine two substances together. The two things that he can use in order to mix them completely are, B,0.0,26, A,1.0,26,B,0.0,26, B,0.0,26, B,0.0,26, B,0.0,26, A,1.0,26,A,1.0,26,B,0.0,26,A,1.0,26,A,1.0,26,B,0.0,26,A,1.0,26, A,1.0,26, B,0.0,26, A,1.0,26, A,1.0,26,B,0.0,26, A,1.0,26, B,0.0,26, B,0.0,26,A,1.0,26,A,1.0,26,A,1.0,26, B,0.0,26,B,0.0,26, C,0.0,26, B,0.0,26,B,0.0,26,B,0.0,26,0.5040069329937308,Low
29,id4986,"When it's flying, a plane has no friction with the", C,0.0,11, B,1.0,11,C,0.0,11, C,0.0,11, C,0.0,11, C,0.0,11, B,1.0,11,B,1.0,11,C,0.0,11,C,0.0,11,B,1.0,11,C,0.0,11,C,0.0,11, B,1.0,11, B,1.0,11, C,0.0,11, B,1.0,11,B,1.0,11, B,1.0,11, C,0.0,11, C,0.0,11,B,1.0,11,C,0.0,11,B,1.0,11, B,1.0,11,C,0.0,11, B,1.0,11, C,0.0,11,C,0.0,11,C,0.0,11,0.5040069329937308,Low
2,id4959,Predators eat, A,0.0,3, C,1.0,3,C,1.0,3, B,0.0,3, B,0.0,3, A,0.0,3, C,1.0,3,C,1.0,3,B,0.0,3,C,1.0,3,C,1.0,3,A,0.0,3,B,0.0,3, C,1.0,3, C,1.0,3, D,0.0,3, C,1.0,3,C,1.0,3, D,0.0,3, C,1.0,3, B,0.0,3,C,1.0,3,B,0.0,3,C,1.0,3, B,0.0,3,A,0.0,3, C,1.0,3, C,1.0,3,C,1.0,3,C,1.0,3,0.5040069329937308,Low
409,id5366,Echolocation can't detect an object's, D,1.0,6, D,1.0,6,D,1.0,6, A,0.0,6, B,0.0,6, B,0.0,6, D,1.0,6,D,1.0,6,C,0.0,6,D,1.0,6,D,1.0,6,B,0.0,6,D,1.0,6, D,1.0,6, D,1.0,6, C,0.0,6, D,1.0,6,D,1.0,6, C,0.0,6, D,1.0,6, A,0.0,6,D,1.0,6,D,1.0,6,D,1.0,6, B,0.0,6,B,0.0,6, A,0.0,6, B,0.0,6,D,1.0,6,A,0.0,6,0.5040069329937308,Low
200,id5157,Nuclear activity is the cause of what celestial occurrence?, D,1.0,10, B,0.0,10,C,0.0,10, B,0.0,10, D,1.0,10, B,0.0,10, D,1.0,10,D,1.0,10,D,1.0,10,D,1.0,10,B,0.0,10,D,1.0,10,D,1.0,10, D,1.0,10, C,0.0,10, D,1.0,10, D,1.0,10,D,1.0,10, C,0.0,10, B,0.0,10, C,0.0,10,D,1.0,10,D,1.0,10,D,1.0,10, B,0.0,10,D,1.0,10, A,0.0,10, B,0.0,10,C,0.0,10,D,1.0,10,0.5040069329937308,Low
12,id4969,A red-tailed hawk is searching for prey. It is most likely to swoop down on, C,1.0,16, C,1.0,16,D,0.0,16, D,0.0,16, D,0.0,16, D,0.0,16, C,1.0,16,C,1.0,16,D,0.0,16,C,1.0,16,C,1.0,16,D,0.0,16,B,0.0,16, C,1.0,16, D,0.0,16, A,0.0,16, C,1.0,16,D,0.0,16, D,0.0,16, D,0.0,16, D,0.0,16,C,1.0,16,B,0.0,16,C,1.0,16, B,0.0,16,D,0.0,16, C,1.0,16, D,0.0,16,C,1.0,16,C,1.0,16,0.5040069329937308,Low
62,id5019,Inherited behavior is exhibited when, B,0.0,6, A,1.0,6,A,1.0,6, B,0.0,6, D,0.0,6, B,0.0,6, A,1.0,6,A,1.0,6,D,0.0,6,D,0.0,6,A,1.0,6,D,0.0,6,A,1.0,6, A,1.0,6, B,0.0,6, D,0.0,6, A,1.0,6,A,1.0,6, B,0.0,6, D,0.0,6, D,0.0,6,A,1.0,6,A,1.0,6,A,1.0,6, A,1.0,6,D,0.0,6, B,0.0,6, B,0.0,6,B,0.0,6,D,0.0,6,0.5040069329937308,Low
369,id5326,"if a place has experienced flooding, what could be responsible?", A,0.0,11, A,0.0,11,A,0.0,11, A,0.0,11, B,1.0,11, B,1.0,11, A,0.0,11,B,1.0,11,B,1.0,11,B,1.0,11,B,1.0,11,B,1.0,11,B,1.0,11, B,1.0,11, A,0.0,11, D,0.0,11, A,0.0,11,B,1.0,11, A,0.0,11, A,0.0,11, B,1.0,11,A,0.0,11,B,1.0,11,B,1.0,11, A,0.0,11,B,1.0,11, B,1.0,11, B,1.0,11,A,0.0,11,B,1.0,11,0.5040069329937308,Low
456,id5413,"If a nail is Fe, that nail is", B,1.0,9, B,1.0,9,B,1.0,9, C,0.0,9, D,0.0,9, A,0.0,9, B,1.0,9,B,1.0,9,C,0.0,9,D,0.0,9,B,1.0,9,B,1.0,9,D,0.0,9, B,1.0,9, B,1.0,9, C,0.0,9, B,1.0,9,B,1.0,9, C,0.0,9, B,1.0,9, D,0.0,9,B,1.0,9,D,0.0,9,B,1.0,9, B,1.0,9,D,0.0,9, A,0.0,9, B,1.0,9,B,1.0,9,D,0.0,9,0.5040069329937308,Low
